date,amfi_code,nav,daily_return_pct,year_month,nav_30d_avg
2023-11-13,119095,90.7779,-0.006467,2023-11,93.6999
2023-11-14,119095,91.1675,0.004292,2023-11,93.5925
2023-11-15,119095,89.5338,-0.01792,2023-11,93.3887
2023-11-16,119095,87.2147,-0.025902,2023-11,93.1389
2023-11-17,119095,90.2811,0.035159,2023-11,93.045
2023-11-20,119095,90.5083,0.002517,2023-11,92.8713
2023-11-21,119095,90.8362,0.003623,2023-11,92.7843
2023-11-22,119095,89.8028,-0.011377,2023-11,92.6823
2023-11-23,119095,91.1609,0.015123,2023-11,92.5913
2023-11-24,119095,90.4772,-0.0075,2023-11,92.3928
2023-11-27,119095,86.6687,-0.042093,2023-11,92.0742
2023-11-28,119095,85.9732,-0.008025,2023-11,91.7282
2023-11-29,119095,85.6678,-0.003552,2023-11,91.4132
2023-11-30,119095,85.5133,-0.001803,2023-11,91.0839
2023-12-01,119095,85.3201,-0.002259,2023-12,90.8026
2023-12-04,119095,84.5317,-0.00924,2023-12,90.529
2023-12-05,119095,83.6233,-0.010746,2023-12,90.1849
2023-12-06,119095,83.3045,-0.003812,2023-12,89.8489
2023-12-07,119095,81.2444,-0.02473,2023-12,89.3961
2023-12-08,119095,78.8467,-0.029512,2023-12,88.8683
2023-12-11,119095,79.0375,0.00242,2023-12,88.4114
2023-12-12,119095,79.2496,0.002684,2023-12,87.9014
2023-12-13,119095,80.425,0.014832,2023-12,87.4926
2023-12-14,119095,80.1719,-0.003147,2023-12,87.1018
2023-12-15,119095,78.7476,-0.017766,2023-12,86.6704
2023-12-18,119095,76.4452,-0.029238,2023-12,86.1108
2023-12-19,119095,75.4468,-0.01306,2023-12,85.5409
2023-12-20,119095,76.0169,0.007556,2023-12,85.032
2023-12-21,119095,77.8302,0.023854,2023-12,84.5731
2023-12-22,119095,77.9645,0.001726,2023-12,84.1263
2023-12-25,119095,76.5554,-0.018074,2023-12,83.6522
2023-12-26,119095,75.5678,-0.0129,2023-12,83.1322
2023-12-27,119095,74.6296,-0.012415,2023-12,82.6354
2023-12-28,119095,74.2187,-0.005506,2023-12,82.2022
2023-12-29,119095,75.6065,0.018699,2023-12,81.7131
2024-01-01,119095,77.1149,0.019951,2024-01,81.2666
2024-01-02,119095,76.9731,-0.001839,2024-01,80.8045
2024-01-03,119095,77.2628,0.003764,2024-01,80.3865
2024-01-04,119095,76.3651,-0.011619,2024-01,79.8933
2024-01-05,119095,74.401,-0.02572,2024-01,79.3575
2024-01-08,119095,76.5931,0.029463,2024-01,79.0216
2024-01-09,119095,73.9067,-0.035074,2024-01,78.6194
2024-01-10,119095,71.8632,-0.02765,2024-01,78.1592
2024-01-11,119095,73.9899,0.029594,2024-01,77.7751
2024-01-12,119095,74.0739,0.001135,2024-01,77.4002
2024-01-15,119095,72.8356,-0.016717,2024-01,77.0104
2024-01-16,119095,73.6872,0.011692,2024-01,76.6792
2024-01-17,119095,74.655,0.013134,2024-01,76.3909
2024-01-18,119095,73.1683,-0.019914,2024-01,76.1217
2024-01-19,119095,72.6202,-0.007491,2024-01,75.9141
2024-01-22,119095,73.6936,0.014781,2024-01,75.736
2024-01-23,119095,72.8152,-0.01192,2024-01,75.5215
2024-01-24,119095,73.2033,0.00533,2024-01,75.2808
2024-01-25,119095,74.9299,0.023586,2024-01,75.106
2024-01-26,119095,72.2222,-0.036136,2024-01,74.8885
2024-01-29,119095,71.8979,-0.00449,2024-01,74.7369
2024-01-30,119095,72.2578,0.005006,2024-01,74.6306
2024-01-31,119095,70.3084,-0.026978,2024-01,74.4404
2024-02-01,119095,69.7853,-0.00744,2024-02,74.1722
2024-02-02,119095,71.0047,0.017474,2024-02,73.9402
2024-02-05,119095,70.2828,-0.010167,2024-02,73.7311
2024-02-06,119095,68.7189,-0.022252,2024-02,73.5028
2024-02-07,119095,70.0147,0.018857,2024-02,73.349
2024-02-08,119095,70.5681,0.007904,2024-02,73.2273
2024-02-09,119095,70.5532,-0.000211,2024-02,73.0589
2024-02-12,119095,70.5055,-0.000676,2024-02,72.8386
2024-02-13,119095,71.7192,0.017214,2024-02,72.6634
2024-02-14,119095,72.1155,0.005526,2024-02,72.4918
2024-02-15,119095,72.9161,0.011102,2024-02,72.3769
2024-02-16,119095,72.1881,-0.009984,2024-02,72.3031
2024-02-19,119095,70.1021,-0.028897,2024-02,72.0868
2024-02-20,119095,70.8539,0.010724,2024-02,71.985
2024-02-21,119095,72.1561,0.018379,2024-02,71.9948
2024-02-22,119095,71.9641,-0.002661,2024-02,71.9272
2024-02-23,119095,73.0411,0.014966,2024-02,71.8928
2024-02-26,119095,72.72,-0.004396,2024-02,71.8889
2024-02-27,119095,72.6796,-0.000556,2024-02,71.8554
2024-02-28,119095,74.7786,0.02888,2024-02,71.8595
2024-02-29,119095,74.5011,-0.003711,2024-02,71.9039
2024-03-01,119095,74.1556,-0.004638,2024-03,71.9551
2024-03-04,119095,72.0665,-0.028172,2024-03,71.9008
2024-03-05,119095,72.9176,0.01181,2024-03,71.9043
2024-03-06,119095,72.17,-0.010253,2024-03,71.8698
2024-03-07,119095,72.4007,0.003197,2024-03,71.7855
2024-03-08,119095,72.1053,-0.00408,2024-03,71.7816
2024-03-11,119095,71.6634,-0.006129,2024-03,71.7738
2024-03-12,119095,71.5931,-0.000981,2024-03,71.7516
2024-03-13,119095,71.6095,0.000229,2024-03,71.795
2024-03-14,119095,73.0119,0.019584,2024-03,71.9026
2024-03-15,119095,74.8463,0.025125,2024-03,72.0306
2024-03-18,119095,75.6833,0.011183,2024-03,72.2106
2024-03-19,119095,77.2816,0.021118,2024-03,72.4961
2024-03-20,119095,78.3966,0.014428,2024-03,72.7755
2024-03-21,119095,79.0786,0.008699,2024-03,73.0591
2024-03-22,119095,80.9824,0.024075,2024-03,73.4068
2024-03-25,119095,79.4,-0.01954,2024-03,73.7033
2024-03-26,119095,78.6174,-0.009856,2024-03,73.9332
2024-03-27,119095,77.6753,-0.011983,2024-03,74.1185
2024-03-28,119095,77.375,-0.003866,2024-03,74.2672
2024-03-29,119095,78.2837,0.011744,2024-03,74.4703
2024-04-01,119095,76.9881,-0.01655,2024-04,74.6999
2024-04-02,119095,77.6679,0.00883,2024-04,74.927
2024-04-03,119095,77.0204,-0.008337,2024-04,75.0892
2024-04-04,119095,76.6674,-0.004583,2024-04,75.2459
2024-04-05,119095,76.977,0.004038,2024-04,75.3771
2024-04-08,119095,79.1114,0.027728,2024-04,75.5902
2024-04-09,119095,78.2971,-0.010293,2024-04,75.7774
2024-04-10,119095,78.2667,-0.000388,2024-04,75.8937
2024-04-11,119095,77.0162,-0.015977,2024-04,75.9775
2024-04-12,119095,76.212,-0.010442,2024-04,76.0461
2024-04-15,119095,74.9835,-0.01612,2024-04,76.1433
2024-04-16,119095,75.3388,0.004738,2024-04,76.224
2024-04-17,119095,75.9114,0.0076,2024-04,76.3487
2024-04-18,119095,76.8042,0.011761,2024-04,76.4955
2024-04-19,119095,75.9643,-0.010936,2024-04,76.6242
2024-04-22,119095,76.6413,0.008912,2024-04,76.7901
2024-04-23,119095,76.845,0.002658,2024-04,76.9651
2024-04-24,119095,76.8422,-3.6e-05,2024-04,77.1396
2024-04-25,119095,75.4203,-0.018504,2024-04,77.2198
2024-04-26,119095,75.6686,0.003292,2024-04,77.2473
2024-04-29,119095,75.9556,0.003793,2024-04,77.2563
2024-04-30,119095,76.1438,0.002478,2024-04,77.2184
2024-05-01,119095,76.692,0.0072,2024-05,77.1616
2024-05-02,119095,77.6032,0.011881,2024-05,77.1124
2024-05-03,119095,76.3394,-0.016285,2024-05,76.9576
2024-05-06,119095,76.1458,-0.002536,2024-05,76.8492
2024-05-07,119095,76.8339,0.009037,2024-05,76.7897
2024-05-08,119095,76.5766,-0.003349,2024-05,76.7531
2024-05-09,119095,77.8104,0.016112,2024-05,76.7676
2024-05-10,119095,77.989,0.002295,2024-05,76.7578
2024-05-13,119095,75.6906,-0.029471,2024-05,76.7145
2024-05-14,119095,76.7648,0.014192,2024-05,76.6844
2024-05-15,119095,76.6903,-0.00097,2024-05,76.6734
2024-05-16,119095,74.6476,-0.026636,2024-05,76.6061
2024-05-17,119095,74.4165,-0.003096,2024-05,76.5208
2024-05-20,119095,73.0085,-0.018921,2024-05,76.3173
2024-05-21,119095,73.9441,0.012815,2024-05,76.1722
2024-05-22,119095,73.9669,0.000308,2024-05,76.0289
2024-05-23,119095,72.9623,-0.013582,2024-05,75.8938
2024-05-24,119095,73.9646,0.013737,2024-05,75.8189
2024-05-27,119095,74.5657,0.008127,2024-05,75.8049
2024-05-28,119095,74.3542,-0.002836,2024-05,75.7721
2024-05-29,119095,72.9736,-0.018568,2024-05,75.6742
2024-05-30,119095,72.0746,-0.01232,2024-05,75.5165
2024-05-31,119095,71.17,-0.012551,2024-05,75.3567
2024-06-03,119095,72.0745,0.012709,2024-06,75.2045
2024-06-04,119095,70.2529,-0.025274,2024-06,74.9848
2024-06-05,119095,70.262,0.00013,2024-06,74.7654
2024-06-06,119095,70.0467,-0.003064,2024-06,74.5863
2024-06-07,119095,71.2606,0.01733,2024-06,74.4394
2024-06-10,119095,71.5848,0.004549,2024-06,74.2937
2024-06-11,119095,72.2537,0.009344,2024-06,74.164
2024-06-12,119095,71.721,-0.007373,2024-06,73.9983
2024-06-13,119095,70.4054,-0.018343,2024-06,73.7584
2024-06-14,119095,70.1066,-0.004244,2024-06,73.5506
2024-06-17,119095,71.0319,0.013198,2024-06,73.3801
2024-06-18,119095,71.9669,0.013163,2024-06,73.2179
2024-06-19,119095,71.5429,-0.005892,2024-06,73.0501
2024-06-20,119095,70.6413,-0.012602,2024-06,72.8112
2024-06-21,119095,69.5362,-0.015644,2024-06,72.5294
2024-06-24,119095,69.4473,-0.001278,2024-06,72.3213
2024-06-25,119095,69.6576,0.003028,2024-06,72.0844
2024-06-26,119095,71.3549,0.024366,2024-06,71.9065
2024-06-27,119095,71.556,0.002818,2024-06,71.8035
2024-06-28,119095,72.3142,0.010596,2024-06,71.7334
2024-07-01,119095,71.4932,-0.011353,2024-07,71.6829
2024-07-02,119095,71.6026,0.00153,2024-07,71.6048
2024-07-03,119095,71.8234,0.003084,2024-07,71.5334
2024-07-04,119095,71.7272,-0.001339,2024-07,71.4922
2024-07-05,119095,71.7652,0.00053,2024-07,71.4189
2024-07-08,119095,71.9708,0.002865,2024-07,71.3324
2024-07-09,119095,72.5814,0.008484,2024-07,71.2733
2024-07-10,119095,73.9947,0.019472,2024-07,71.3074
2024-07-11,119095,71.4636,-0.034207,2024-07,71.287
2024-07-12,119095,72.7916,0.018583,2024-07,71.341
2024-07-15,119095,70.9185,-0.025732,2024-07,71.3025
2024-07-16,119095,71.3264,0.005752,2024-07,71.3383
2024-07-17,119095,74.0868,0.038701,2024-07,71.4658
2024-07-18,119095,74.1018,0.000202,2024-07,71.601
2024-07-19,119095,74.3771,0.003715,2024-07,71.7048
2024-07-22,119095,74.0792,-0.004005,2024-07,71.788
2024-07-23,119095,74.9272,0.011447,2024-07,71.8771
2024-07-24,119095,75.4216,0.006598,2024-07,72.0004
2024-07-25,119095,74.6881,-0.009725,2024-07,72.1432
2024-07-26,119095,74.6188,-0.000928,2024-07,72.2936
2024-07-29,119095,73.38,-0.016602,2024-07,72.3719
2024-07-30,119095,73.3067,-0.000999,2024-07,72.4165
2024-07-31,119095,72.8877,-0.005716,2024-07,72.4614
2024-08-01,119095,73.1084,0.003028,2024-08,72.5436
2024-08-02,119095,72.3588,-0.010253,2024-08,72.6377
2024-08-05,119095,72.1778,-0.002501,2024-08,72.7287
2024-08-06,119095,72.2508,0.001011,2024-08,72.8152
2024-08-07,119095,72.4033,0.002111,2024-08,72.8501
2024-08-08,119095,72.7802,0.005206,2024-08,72.8909
2024-08-09,119095,72.6443,-0.001867,2024-08,72.9019
2024-08-12,119095,71.8125,-0.01145,2024-08,72.9126
2024-08-13,119095,71.9681,0.002167,2024-08,72.9247
2024-08-14,119095,71.8284,-0.001941,2024-08,72.9249
2024-08-15,119095,73.0606,0.017155,2024-08,72.9693
2024-08-16,119095,74.4617,0.019177,2024-08,73.0592
2024-08-19,119095,72.9336,-0.020522,2024-08,73.0913
2024-08-20,119095,73.7103,0.010649,2024-08,73.129
2024-08-21,119095,74.7309,0.013846,2024-08,73.1535
2024-08-22,119095,73.2275,-0.020118,2024-08,73.2123
2024-08-23,119095,73.9634,0.01005,2024-08,73.2513
2024-08-26,119095,75.0799,0.015095,2024-08,73.3901
2024-08-27,119095,74.03,-0.013984,2024-08,73.4802
2024-08-28,119095,73.8194,-0.002845,2024-08,73.4713
2024-08-29,119095,74.101,0.003815,2024-08,73.4712
2024-08-30,119095,74.835,0.009905,2024-08,73.4865
2024-09-02,119095,73.7435,-0.014585,2024-09,73.4753
2024-09-03,119095,75.1651,0.019278,2024-09,73.4832
2024-09-04,119095,72.8644,-0.030609,2024-09,73.398
2024-09-05,119095,74.4644,0.021959,2024-09,73.3906
2024-09-06,119095,75.1781,0.009584,2024-09,73.4092
2024-09-09,119095,74.5105,-0.00888,2024-09,73.4469
2024-09-10,119095,75.5978,0.014593,2024-09,73.5232
2024-09-11,119095,74.4255,-0.015507,2024-09,73.5745
2024-09-12,119095,74.6254,0.002686,2024-09,73.6251
2024-09-13,119095,74.9717,0.004641,2024-09,73.7122
2024-09-16,119095,75.3167,0.004602,2024-09,73.8168
2024-09-17,119095,74.3922,-0.012275,2024-09,73.8882
2024-09-18,119095,73.8777,-0.006916,2024-09,73.9373
2024-09-19,119095,74.09,0.002874,2024-09,73.981
2024-09-20,119095,73.3108,-0.010517,2024-09,74.0032
2024-09-23,119095,73.6892,0.005162,2024-09,74.0658
2024-09-24,119095,73.0437,-0.00876,2024-09,74.1016
2024-09-25,119095,74.268,0.016761,2024-09,74.1829
2024-09-26,119095,76.1848,0.025809,2024-09,74.2871
2024-09-27,119095,75.895,-0.003804,2024-09,74.3348
2024-09-30,119095,77.0702,0.015485,2024-09,74.4727
2024-10-01,119095,76.88,-0.002468,2024-10,74.5784
2024-10-02,119095,75.8207,-0.013779,2024-10,74.6147
2024-10-03,119095,75.3799,-0.005814,2024-10,74.6865
2024-10-04,119095,75.5475,0.002223,2024-10,74.7393
2024-10-07,119095,73.5152,-0.026901,2024-10,74.6871
2024-10-08,119095,74.308,0.010784,2024-10,74.6964
2024-10-09,119095,74.4737,0.00223,2024-10,74.7182
2024-10-10,119095,75.7226,0.01677,2024-10,74.7722
2024-10-11,119095,76.518,0.010504,2024-10,74.8283
2024-10-14,119095,76.7297,0.002767,2024-10,74.9279
2024-10-15,119095,76.3675,-0.00472,2024-10,74.968
2024-10-16,119095,78.2895,0.025168,2024-10,75.1488
2024-10-17,119095,81.0818,0.035666,2024-10,75.3694
2024-10-18,119095,80.7203,-0.004458,2024-10,75.5541
2024-10-21,119095,82.1279,0.017438,2024-10,75.808
2024-10-22,119095,81.2898,-0.010205,2024-10,75.9978
2024-10-23,119095,80.6113,-0.008347,2024-10,76.204
2024-10-24,119095,80.1924,-0.005197,2024-10,76.3895
2024-10-25,119095,81.1326,0.011724,2024-10,76.5949
2024-10-28,119095,79.8404,-0.015927,2024-10,76.7457
2024-10-29,119095,81.8847,0.025605,2024-10,76.9954
2024-10-30,119095,83.1757,0.015766,2024-10,77.3054
2024-10-31,119095,84.1202,0.011355,2024-10,77.6397
2024-11-01,119095,83.8049,-0.003748,2024-11,77.9895
2024-11-04,119095,84.981,0.014034,2024-11,78.3659
2024-11-05,119095,81.2359,-0.04407,2024-11,78.639
2024-11-06,119095,81.8734,0.007848,2024-11,78.8925
2024-11-07,119095,82.1518,0.0034,2024-11,79.0914
2024-11-08,119095,79.817,-0.028421,2024-11,79.2221
2024-11-11,119095,80.3994,0.007297,2024-11,79.3331
2024-11-12,119095,81.222,0.010231,2024-11,79.4778
2024-11-13,119095,78.954,-0.027923,2024-11,79.5823
2024-11-14,119095,77.5597,-0.01766,2024-11,79.6549
2024-11-15,119095,80.1927,0.033948,2024-11,79.8098
2024-11-18,119095,80.0275,-0.00206,2024-11,80.0268
2024-11-19,119095,81.3376,0.016371,2024-11,80.2612
2024-11-20,119095,82.8662,0.018793,2024-11,80.5409
2024-11-21,119095,83.4547,0.007102,2024-11,80.7987
2024-11-22,119095,84.8765,0.017037,2024-11,81.0773
2024-11-25,119095,82.1704,-0.031883,2024-11,81.2586
2024-11-26,119095,81.9441,-0.002754,2024-11,81.4445
2024-11-27,119095,78.1317,-0.046524,2024-11,81.4393
2024-11-28,119095,76.0789,-0.026274,2024-11,81.2725
2024-11-29,119095,75.4933,-0.007697,2024-11,81.0983
2024-12-02,119095,74.7716,-0.00956,2024-12,80.853
2024-12-03,119095,74.8858,0.001527,2024-12,80.6396
2024-12-04,119095,74.9268,0.000548,2024-12,80.4501
2024-12-05,119095,75.1504,0.002984,2024-12,80.282
2024-12-06,119095,75.4232,0.00363,2024-12,80.0917
2024-12-09,119095,75.8859,0.006135,2024-12,79.9599
2024-12-10,119095,74.8137,-0.014129,2024-12,79.7242
2024-12-11,119095,74.0292,-0.010486,2024-12,79.4193
2024-12-12,119095,74.0508,0.000292,2024-12,79.0837
2024-12-13,119095,74.0906,0.000537,2024-12,78.7599
2024-12-16,119095,72.9025,-0.016036,2024-12,78.3572
2024-12-17,119095,74.2196,0.018067,2024-12,78.1234
2024-12-18,119095,75.1372,0.012363,2024-12,77.8988
2024-12-19,119095,74.1915,-0.012586,2024-12,77.6335
2024-12-20,119095,74.0131,-0.002405,2024-12,77.44
2024-12-23,119095,76.4596,0.033055,2024-12,77.3087
2024-12-24,119095,76.7201,0.003407,2024-12,77.1586
2024-12-25,119095,77.2671,0.00713,2024-12,77.1024
2024-12-26,119095,76.5965,-0.008679,2024-12,77.0703
2024-12-27,119095,76.2863,-0.00405,2024-12,76.9401
2024-12-30,119095,78.192,0.024981,2024-12,76.8789
2024-12-31,119095,78.4001,0.002661,2024-12,76.781
2025-01-01,119095,78.3809,-0.000245,2025-01,76.6315
2025-01-02,119095,78.4588,0.000994,2025-01,76.4649
2025-01-03,119095,81.7392,0.04181,2025-01,76.3604
2025-01-06,119095,81.8619,0.001501,2025-01,76.3501
2025-01-07,119095,80.8693,-0.012125,2025-01,76.3143
2025-01-08,119095,80.1088,-0.009404,2025-01,76.3802
2025-01-09,119095,81.1707,0.013256,2025-01,76.5499
2025-01-10,119095,79.4344,-0.021391,2025-01,76.6813
2025-01-13,119095,80.0699,0.008,2025-01,76.8579
2025-01-14,119095,79.2315,-0.010471,2025-01,77.0027
2025-01-15,119095,77.013,-0.028,2025-01,77.0723
2025-01-16,119095,75.8997,-0.014456,2025-01,77.0972
2025-01-17,119095,75.9989,0.001307,2025-01,77.1164
2025-01-20,119095,77.7551,0.023108,2025-01,77.1787
2025-01-21,119095,78.9505,0.015374,2025-01,77.3166
2025-01-22,119095,78.6548,-0.003745,2025-01,77.4708
2025-01-23,119095,79.9381,0.016316,2025-01,77.6671
2025-01-24,119095,79.5596,-0.004735,2025-01,77.8494
2025-01-27,119095,77.8111,-0.021977,2025-01,78.013
2025-01-28,119095,77.9049,0.001205,2025-01,78.1358
2025-01-29,119095,76.1455,-0.022584,2025-01,78.1694
2025-01-30,119095,77.1678,0.013426,2025-01,78.2686
2025-01-31,119095,78.2217,0.013657,2025-01,78.4089
2025-02-03,119095,77.2125,-0.012902,2025-02,78.434
2025-02-04,119095,77.4574,0.003172,2025-02,78.4586
2025-02-05,119095,77.6913,0.00302,2025-02,78.4727
2025-02-06,119095,78.8343,0.014712,2025-02,78.5473
2025-02-07,119095,77.3711,-0.01856,2025-02,78.5835
2025-02-10,119095,78.1732,0.010367,2025-02,78.5829
2025-02-11,119095,76.6357,-0.019668,2025-02,78.5241
2025-02-12,119095,77.6472,0.013199,2025-02,78.4996
2025-02-13,119095,79.0266,0.017765,2025-02,78.5185
2025-02-14,119095,78.266,-0.009625,2025-02,78.4028
2025-02-17,119095,79.8528,0.020274,2025-02,78.3358
2025-02-18,119095,77.9657,-0.023632,2025-02,78.239
2025-02-19,119095,79.3969,0.018357,2025-02,78.2153
2025-02-20,119095,81.287,0.023806,2025-02,78.2191
2025-02-21,119095,81.8023,0.006339,2025-02,78.2981
2025-02-24,119095,81.622,-0.002204,2025-02,78.3498
2025-02-25,119095,82.0962,0.00581,2025-02,78.4453
2025-02-26,119095,81.3904,-0.008597,2025-02,78.5912
2025-02-27,119095,84.8991,0.04311,2025-02,78.8912
2025-02-28,119095,84.192,-0.008329,2025-02,79.1643
2025-03-03,119095,86.0321,0.021856,2025-03,79.4402
2025-03-04,119095,85.1079,-0.010743,2025-03,79.6454
2025-03-05,119095,87.3515,0.026362,2025-03,79.9353
2025-03-06,119095,90.2428,0.0331,2025-03,80.2788
2025-03-07,119095,90.8724,0.006977,2025-03,80.6559
2025-03-10,119095,91.3633,0.005402,2025-03,81.1077
2025-03-11,119095,90.0758,-0.014092,2025-03,81.5133
2025-03-12,119095,88.6401,-0.015939,2025-03,81.9298
2025-03-13,119095,89.1348,0.005581,2025-03,82.3287
2025-03-14,119095,91.285,0.024123,2025-03,82.7642
2025-03-17,119095,90.5794,-0.00773,2025-03,83.2097
2025-03-18,119095,93.8663,0.036288,2025-03,83.7567
2025-03-19,119095,93.0498,-0.008699,2025-03,84.2687
2025-03-20,119095,93.4682,0.004497,2025-03,84.7565
2025-03-21,119095,93.8922,0.004536,2025-03,85.3072
2025-03-24,119095,93.8241,-0.000725,2025-03,85.8289
2025-03-25,119095,90.9316,-0.030829,2025-03,86.3054
2025-03-26,119095,90.128,-0.008837,2025-03,86.7214
2025-03-27,119095,90.4908,0.004025,2025-03,87.1036
2025-03-28,119095,90.433,-0.000639,2025-03,87.5091
2025-03-31,119095,91.4234,0.010952,2025-03,87.8948
2025-04-01,119095,92.6004,0.012874,2025-04,88.3826
2025-04-02,119095,92.3316,-0.002903,2025-04,88.8138
2025-04-03,119095,91.0221,-0.014183,2025-04,89.1383
2025-04-04,119095,93.3503,0.025578,2025-04,89.5232
2025-04-07,119095,91.4585,-0.020266,2025-04,89.8511
2025-04-08,119095,90.6842,-0.008466,2025-04,90.1374
2025-04-09,119095,89.5566,-0.012434,2025-04,90.4096
2025-04-10,119095,90.6947,0.012708,2025-04,90.6028
2025-04-11,119095,92.6763,0.021849,2025-04,90.8856
2025-04-14,119095,92.5039,-0.00186,2025-04,91.1013
2025-04-15,119095,92.9203,0.004501,2025-04,91.3617
2025-04-16,119095,93.6316,0.007655,2025-04,91.571
2025-04-17,119095,96.414,0.029716,2025-04,91.7768
2025-04-18,119095,93.8402,-0.026695,2025-04,91.8757
2025-04-21,119095,95.0294,0.012673,2025-04,91.9979
2025-04-22,119095,95.6781,0.006826,2025-04,92.1846
2025-04-23,119095,95.204,-0.004955,2025-04,92.4034
2025-04-24,119095,95.778,0.006029,2025-04,92.6249
2025-04-25,119095,96.9866,0.012619,2025-04,92.8149
2025-04-28,119095,97.9669,0.010108,2025-04,93.0612
2025-04-29,119095,101.4429,0.035481,2025-04,93.3137
2025-04-30,119095,101.7355,0.002884,2025-04,93.6032
2025-05-01,119095,101.8676,0.001298,2025-05,93.8832
2025-05-02,119095,101.6658,-0.001981,2025-05,94.1423
2025-05-05,119095,102.6446,0.009628,2025-05,94.4364
2025-05-06,119095,102.6824,0.000368,2025-05,94.8281
2025-05-07,119095,102.7935,0.001082,2025-05,95.2502
2025-05-08,119095,102.9122,0.001155,2025-05,95.6643
2025-05-09,119095,102.7839,-0.001247,2025-05,96.076
2025-05-12,119095,101.8923,-0.008675,2025-05,96.4249
2025-05-13,119095,102.655,0.007485,2025-05,96.7601
2025-05-14,119095,102.2845,-0.003609,2025-05,97.0919
2025-05-15,119095,103.368,0.010593,2025-05,97.5034
2025-05-16,119095,103.6389,0.002621,2025-05,97.8463
2025-05-19,119095,103.0998,-0.005202,2025-05,98.2344
2025-05-20,119095,105.7645,0.025846,2025-05,98.7371
2025-05-21,119095,105.6864,-0.000738,2025-05,99.2747
2025-05-22,119095,106.8214,0.010739,2025-05,99.8123
2025-05-23,119095,105.7425,-0.0101,2025-05,100.2478
2025-05-26,119095,102.5121,-0.03055,2025-05,100.5814
2025-05-27,119095,101.6896,-0.008023,2025-05,100.8737
2025-05-28,119095,98.4094,-0.032257,2025-05,101.033
2025-05-29,119095,98.1286,-0.002853,2025-05,101.0902
2025-05-30,119095,100.5124,0.024293,2025-05,101.3126
2025-06-02,119095,99.1761,-0.013295,2025-06,101.4508
2025-06-03,119095,96.0245,-0.031778,2025-06,101.4623
2025-06-04,119095,98.4061,0.024802,2025-06,101.5691
2025-06-05,119095,97.7575,-0.006591,2025-06,101.6351
2025-06-06,119095,97.8186,0.000625,2025-06,101.6628
2025-06-09,119095,99.127,0.013376,2025-06,101.7015
2025-06-10,119095,100.0344,0.009154,2025-06,101.6545
2025-06-11,119095,101.3122,0.012774,2025-06,101.6404
2025-06-12,119095,102.8488,0.015167,2025-06,101.6731
2025-06-13,119095,100.1465,-0.026274,2025-06,101.6225
2025-06-16,119095,98.0261,-0.021173,2025-06,101.4685
2025-06-17,119095,99.9381,0.019505,2025-06,101.377
2025-06-18,119095,98.8015,-0.011373,2025-06,101.244
2025-06-19,119095,97.8458,-0.009673,2025-06,101.0751
2025-06-20,119095,96.0028,-0.018836,2025-06,100.849
2025-06-23,119095,95.4758,-0.005489,2025-06,100.6352
2025-06-24,119095,95.035,-0.004617,2025-06,100.3812
2025-06-25,119095,93.724,-0.013795,2025-06,100.0958
2025-06-26,119095,92.263,-0.015588,2025-06,99.7256
2025-06-27,119095,92.8082,0.005909,2025-06,99.3646
2025-06-30,119095,91.7152,-0.011777,2025-06,98.9851
2025-07-01,119095,90.9229,-0.008639,2025-07,98.4904
2025-07-02,119095,87.9224,-0.033,2025-07,97.8983
2025-07-03,119095,90.7267,0.031895,2025-07,97.3618
2025-07-04,119095,92.1628,0.015829,2025-07,96.9091
2025-07-07,119095,91.5273,-0.006895,2025-07,96.543
2025-07-08,119095,90.3193,-0.013198,2025-07,96.164
2025-07-09,119095,90.4137,0.001045,2025-07,95.8974
2025-07-10,119095,90.4691,0.000613,2025-07,95.6421
2025-07-11,119095,88.7468,-0.019037,2025-07,95.2499
2025-07-14,119095,85.3271,-0.038533,2025-07,94.7883
2025-07-15,119095,84.6971,-0.007383,2025-07,94.4107
2025-07-16,119095,82.7094,-0.023468,2025-07,93.8875
2025-07-17,119095,83.0053,0.003578,2025-07,93.3958
2025-07-18,119095,83.3112,0.003685,2025-07,92.9122
2025-07-21,119095,82.1157,-0.01435,2025-07,92.3451
2025-07-22,119095,81.4984,-0.007517,2025-07,91.7273
2025-07-23,119095,83.8661,0.029052,2025-07,91.1457
2025-07-24,119095,84.9703,0.013166,2025-07,90.5498
2025-07-25,119095,84.4409,-0.00623,2025-07,90.0263
2025-07-28,119095,87.6209,0.037659,2025-07,89.6794
2025-07-29,119095,86.0599,-0.017815,2025-07,89.2168
2025-07-30,119095,85.0396,-0.011856,2025-07,88.7581
2025-07-31,119095,84.9659,-0.000867,2025-07,88.3288
2025-08-01,119095,83.0142,-0.02297,2025-08,87.8958
2025-08-04,119095,85.4627,0.029495,2025-08,87.562
2025-08-05,119095,85.7844,0.003764,2025-08,87.2537
2025-08-06,119095,84.7978,-0.011501,2025-08,86.9561
2025-08-07,119095,85.4725,0.007957,2025-08,86.7298
2025-08-08,119095,85.7441,0.003178,2025-08,86.4943
2025-08-11,119095,85.4083,-0.003916,2025-08,86.2841
2025-08-12,119095,83.8713,-0.017996,2025-08,86.049
2025-08-13,119095,82.0672,-0.02151,2025-08,85.8539
2025-08-14,119095,85.0169,0.035942,2025-08,85.6635
2025-08-15,119095,83.2976,-0.020223,2025-08,85.368
2025-08-18,119095,85.6298,0.027998,2025-08,85.1715
